chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:37,21.0,20.899,60.0,59.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:38,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:39,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:40,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:41,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:42,21.0,21.1,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:43,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:44,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:45,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:46,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:47,21.0,20.899,60.0,59.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:48,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:49,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:50,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:51,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:52,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:53,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:54,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:55,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:56,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:57,21.0,20.899,60.0,61.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:58,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:59,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:00,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:01,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:02,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:03,21.0,21.0,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:04,21.0,21.0,60.0,61.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:05,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:06,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:07,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:08,21.0,21.0,60.0,61.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:09,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:10,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:11,21.0,21.0,60.0,61.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:12,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:13,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:14,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:15,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:16,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:17,21.0,21.1,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:18,21.0,21.1,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:19,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:20,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:21,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:22,21.0,21.1,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:23,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:24,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:25,21.0,21.1,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:26,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:27,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:28,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:29,21.0,21.1,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:30,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:31,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:32,21.0,21.0,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:33,21.0,21.1,60.0,61.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 04:34,21.0,21.0,60.0,60.0,50.0,50.0
